,,State,District,Level,Name,TRU,Total,sex,literacy type
Level,569,9,181,DISTRICT,Shrawasti,Urban,11863,Male,Literate
Level,571,9,182,DISTRICT,Balrampur,Rural,491213,Male,Literate
Level,572,9,182,DISTRICT,Balrampur,Urban,53730,Male,Literate
Level,574,9,183,DISTRICT,Gonda,Rural,950247,Male,Literate
Level,575,9,183,DISTRICT,Gonda,Urban,83934,Male,Literate
Level,577,9,184,DISTRICT,Siddharthnagar,Rural,685236,Male,Literate
Level,578,9,184,DISTRICT,Siddharthnagar,Urban,55482,Male,Literate
Level,580,9,185,DISTRICT,Basti,Rural,763479,Male,Literate
Level,581,9,185,DISTRICT,Basti,Urban,56240,Male,Literate
Level,583,9,186,DISTRICT,Sant Kabir Nagar,Rural,519871,Male,Literate
Level,584,9,186,DISTRICT,Sant Kabir Nagar,Urban,47227,Male,Literate
Level,586,9,187,DISTRICT,Mahrajganj,Rural,829484,Male,Literate
Level,587,9,187,DISTRICT,Mahrajganj,Urban,52190,Male,Literate
Level,589,9,188,DISTRICT,Gorakhpur,Rural,1250910,Male,Literate
Level,590,9,188,DISTRICT,Gorakhpur,Urban,342980,Male,Literate
Level,592,9,189,DISTRICT,Kushinagar,Rural,1121845,Male,Literate
Level,593,9,189,DISTRICT,Kushinagar,Urban,61877,Male,Literate
Level,595,9,190,DISTRICT,Deoria,Rural,955289,Male,Literate
Level,596,9,190,DISTRICT,Deoria,Urban,123999,Male,Literate
Level,598,9,191,DISTRICT,Azamgarh,Rural,1416457,Male,Literate
Level,599,9,191,DISTRICT,Azamgarh,Urban,142957,Male,Literate
Level,601,9,192,DISTRICT,Mau,Rural,593606,Male,Literate
Level,602,9,192,DISTRICT,Mau,Urban,179476,Male,Literate
Level,604,9,193,DISTRICT,Ballia,Rural,1045031,Male,Literate
Level,605,9,193,DISTRICT,Ballia,Urban,115929,Male,Literate
Level,607,9,194,DISTRICT,Jaunpur,Rural,1432198,Male,Literate
Level,608,9,194,DISTRICT,Jaunpur,Urban,133196,Male,Literate
Level,610,9,195,DISTRICT,Ghazipur,Rural,1186471,Male,Literate
Level,611,9,195,DISTRICT,Ghazipur,Urban,107082,Male,Literate
Level,613,9,196,DISTRICT,Chandauli,Rural,608563,Male,Literate
Level,614,9,196,DISTRICT,Chandauli,Urban,90891,Male,Literate
Level,616,9,197,DISTRICT,Varanasi,Rural,769456,Male,Literate
Level,617,9,197,DISTRICT,Varanasi,Urban,619660,Male,Literate
Level,619,9,198,DISTRICT,Sant Ravidas Nagar (Bhadohi),Rural,463952,Male,Literate
Level,620,9,198,DISTRICT,Sant Ravidas Nagar (Bhadohi),Urban,82830,Male,Literate
Level,622,9,199,DISTRICT,Mirzapur,Rural,733853,Male,Literate
Level,623,9,199,DISTRICT,Mirzapur,Urban,131984,Male,Literate
Level,625,9,200,DISTRICT,Sonbhadra,Rural,468097,Male,Literate
Level,626,9,200,DISTRICT,Sonbhadra,Urban,133891,Male,Literate
Level,628,9,201,DISTRICT,Etah,Rural,546586,Male,Literate
Level,629,9,201,DISTRICT,Etah,Urban,100456,Male,Literate
Level,631,9,202,DISTRICT,Kanshiram Nagar,Rural,360562,Male,Literate
Level,632,9,202,DISTRICT,Kanshiram Nagar,Urban,92241,Male,Literate
Level,634,10,0,STATE,BIHAR,Rural,27241830,Male,Literate
Level,635,10,0,STATE,BIHAR,Urban,4366193,Male,Literate
Level,637,10,203,DISTRICT,Pashchim Champaran,Rural,956393,Male,Literate
Level,638,10,203,DISTRICT,Pashchim Champaran,Urban,134833,Male,Literate
Level,640,10,204,DISTRICT,Purba Champaran,Rural,1269900,Male,Literate
Level,641,10,204,DISTRICT,Purba Champaran,Urban,137703,Male,Literate
Level,643,10,205,DISTRICT,Sheohar,Rural,163161,Male,Literate
Level,644,10,205,DISTRICT,Sheohar,Urban,8484,Male,Literate
Level,646,10,206,DISTRICT,Sitamarhi,Rural,818192,Male,Literate
Level,647,10,206,DISTRICT,Sitamarhi,Urban,66996,Male,Literate
Level,649,10,207,DISTRICT,Madhubani,Rural,1283625,Male,Literate
Level,650,10,207,DISTRICT,Madhubani,Urban,56460,Male,Literate
Level,652,10,208,DISTRICT,Supaul,Rural,609988,Male,Literate
Level,653,10,208,DISTRICT,Supaul,Urban,37684,Male,Literate
Level,655,10,209,DISTRICT,Araria,Rural,669568,Male,Literate
Level,656,10,209,DISTRICT,Araria,Urban,58075,Male,Literate
Level,658,10,210,DISTRICT,Kishanganj,Rural,386310,Male,Literate
Level,659,10,210,DISTRICT,Kishanganj,Urban,53611,Male,Literate
Level,661,10,211,DISTRICT,Purnia,Rural,686513,Male,Literate
Level,662,10,211,DISTRICT,Purnia,Urban,118748,Male,Literate
Level,664,10,212,DISTRICT,Katihar,Rural,660084,Male,Literate
Level,665,10,212,DISTRICT,Katihar,Urban,102172,Male,Literate
Level,667,10,213,DISTRICT,Madhepura,Rural,486207,Male,Literate
Level,668,10,213,DISTRICT,Madhepura,Urban,31459,Male,Literate
Level,670,10,214,DISTRICT,Saharsa,Rural,449094,Male,Literate
Level,671,10,214,DISTRICT,Saharsa,Urban,57280,Male,Literate
Level,673,10,215,DISTRICT,Darbhanga,Rural,984342,Male,Literate
Level,674,10,215,DISTRICT,Darbhanga,Urban,141224,Male,Literate
Level,676,10,216,DISTRICT,Muzaffarpur,Rural,1304006,Male,Literate
Level,677,10,216,DISTRICT,Muzaffarpur,Urban,183111,Male,Literate
Level,679,10,217,DISTRICT,Gopalganj,Rural,736279,Male,Literate
Level,680,10,217,DISTRICT,Gopalganj,Urban,57626,Male,Literate
Level,682,10,218,DISTRICT,Siwan,Rural,1046916,Male,Literate
Level,683,10,218,DISTRICT,Siwan,Urban,68990,Male,Literate
Level,685,10,219,DISTRICT,Saran,Rural,1156940,Male,Literate
Level,686,10,219,DISTRICT,Saran,Urban,128827,Male,Literate
Level,688,10,220,DISTRICT,Vaishali,Rural,1068503,Male,Literate
Level,689,10,220,DISTRICT,Vaishali,Urban,84073,Male,Literate
Level,691,10,221,DISTRICT,Samastipur,Rural,1236255,Male,Literate
Level,692,10,221,DISTRICT,Samastipur,Urban,57320,Male,Literate
Level,694,10,222,DISTRICT,Begusarai,Rural,721880,Male,Literate
Level,695,10,222,DISTRICT,Begusarai,Urban,196627,Male,Literate
Level,697,10,223,DISTRICT,Khagaria,Rural,429300,Male,Literate
Level,698,10,223,DISTRICT,Khagaria,Urban,31853,Male,Literate
Level,700,10,224,DISTRICT,Bhagalpur,Rural,716790,Male,Literate
Level,701,10,224,DISTRICT,Bhagalpur,Urban,220879,Male,Literate
Level,703,10,225,DISTRICT,Banka,Rural,565932,Male,Literate
Level,704,10,225,DISTRICT,Banka,Urban,25029,Male,Literate
Level,706,10,226,DISTRICT,Munger,Rural,324241,Male,Literate
Level,707,10,226,DISTRICT,Munger,Urban,149500,Male,Literate
Level,709,10,227,DISTRICT,Lakhisarai,Rural,256145,Male,Literate
Level,710,10,227,DISTRICT,Lakhisarai,Urban,49037,Male,Literate
Level,712,10,228,DISTRICT,Sheikhpura,Rural,159124,Male,Literate
Level,713,10,228,DISTRICT,Sheikhpura,Urban,37307,Male,Literate
Level,715,10,229,DISTRICT,Nalanda,Rural,756523,Male,Literate
Level,716,10,229,DISTRICT,Nalanda,Urban,163035,Male,Literate
Level,718,10,230,DISTRICT,Patna,Rural,1035473,Male,Literate
Level,719,10,230,DISTRICT,Patna,Urban,992574,Male,Literate
Level,721,10,231,DISTRICT,Bhojpur,Rural,824719,Male,Literate
Level,722,10,231,DISTRICT,Bhojpur,Urban,148767,Male,Literate
Level,724,10,232,DISTRICT,Buxar,Rural,530083,Male,Literate
Level,725,10,232,DISTRICT,Buxar,Urban,63461,Male,Literate
Level,727,10,233,DISTRICT,Kaimur (Bhabua),Rural,523725,Male,Literate
Level,728,10,233,DISTRICT,Kaimur (Bhabua),Urban,26198,Male,Literate
Level,730,10,234,DISTRICT,Rohtas,Rural,898959,Male,Literate
Level,731,10,234,DISTRICT,Rohtas,Urban,162824,Male,Literate
Level,733,10,235,DISTRICT,Aurangabad,Rural,779572,Male,Literate
Level,734,10,235,DISTRICT,Aurangabad,Urban,89161,Male,Literate
Level,736,10,236,DISTRICT,Gaya,Rural,1143417,Male,Literate
Level,737,10,236,DISTRICT,Gaya,Urban,225386,Male,Literate
Level,739,10,237,DISTRICT,Nawada,Rural,582080,Male,Literate
Level,740,10,237,DISTRICT,Nawada,Urban,77394,Male,Literate
Level,742,10,238,DISTRICT,Jamui,Rural,481184,Male,Literate
Level,743,10,238,DISTRICT,Jamui,Urban,53201,Male,Literate
Level,745,10,239,DISTRICT,Jehanabad,Rural,324140,Male,Literate
Level,746,10,239,DISTRICT,Jehanabad,Urban,50272,Male,Literate
Level,748,10,240,DISTRICT,Arwal,Rural,216267,Male,Literate
Level,749,10,240,DISTRICT,Arwal,Urban,19012,Male,Literate
Level,751,11,0,STATE,SIKKIM,Rural,184245,Male,Literate
Level,752,11,0,STATE,SIKKIM,Urban,67024,Male,Literate
Level,754,11,241,DISTRICT,North  District,Rural,16694,Male,Literate
Level,755,11,241,DISTRICT,North  District,Urban,1885,Male,Literate
Level,757,11,242,DISTRICT,West District,Rural,49711,Male,Literate
Level,758,11,242,DISTRICT,West District,Urban,2277,Male,Literate
Level,760,11,243,DISTRICT,South District,Rural,50339,Male,Literate
Level,761,11,243,DISTRICT,South District,Urban,9018,Male,Literate
Level,763,11,244,DISTRICT,East District,Rural,67501,Male,Literate
Level,764,11,244,DISTRICT,East District,Urban,53844,Male,Literate
Level,766,12,0,STATE,ARUNACHAL PRADESH,Rural,309390,Male,Literate
Level,767,12,0,STATE,ARUNACHAL PRADESH,Urban,130478,Male,Literate
Level,769,12,245,DISTRICT,Tawang,Rural,10035,Male,Literate
Level,770,12,245,DISTRICT,Tawang,Urban,7685,Male,Literate
Level,772,12,246,DISTRICT,West Kameng,Rural,23353,Male,Literate
Level,773,12,246,DISTRICT,West Kameng,Urban,6213,Male,Literate
Level,775,12,247,DISTRICT,East Kameng,Rural,15103,Male,Literate
Level,776,12,247,DISTRICT,East Kameng,Urban,6496,Male,Literate
Level,778,12,248,DISTRICT,Papum Pare,Rural,27273,Male,Literate
Level,779,12,248,DISTRICT,Papum Pare,Urban,38521,Male,Literate
Level,781,12,249,DISTRICT,Upper Subansiri,Rural,19615,Male,Literate
Level,782,12,249,DISTRICT,Upper Subansiri,Urban,5192,Male,Literate
Level,784,12,250,DISTRICT,West Siang,Rural,25933,Male,Literate
Level,785,12,250,DISTRICT,West Siang,Urban,10844,Male,Literate
Level,787,12,251,DISTRICT,East Siang,Rural,23694,Male,Literate
Level,788,12,251,DISTRICT,East Siang,Urban,10516,Male,Literate
Level,790,12,252,DISTRICT,Upper Siang,Rural,8280,Male,Literate
Level,791,12,252,DISTRICT,Upper Siang,Urban,2443,Male,Literate
Level,793,12,253,DISTRICT,Changlang,Rural,35423,Male,Literate
Level,794,12,253,DISTRICT,Changlang,Urban,8604,Male,Literate
Level,796,12,254,DISTRICT,Tirap,Rural,20628,Male,Literate
Level,797,12,254,DISTRICT,Tirap,Urban,8685,Male,Literate
Level,799,12,255,DISTRICT,Lower Subansiri,Rural,24376,Male,Literate
Level,800,12,255,DISTRICT,Lower Subansiri,Urban,5094,Male,Literate
Level,802,12,256,DISTRICT,Kurung Kumey,Rural,19486,Male,Literate
Level,803,12,256,DISTRICT,Kurung Kumey,Urban,772,Male,Literate
Level,805,12,257,DISTRICT,Dibang Valley,Rural,1587,Male,Literate
Level,806,12,257,DISTRICT,Dibang Valley,Urban,1027,Male,Literate
Level,808,12,258,DISTRICT,Lower Dibang Valley,Rural,13079,Male,Literate
Level,809,12,258,DISTRICT,Lower Dibang Valley,Urban,5008,Male,Literate
Level,811,12,259,DISTRICT,Lohit,Rural,35452,Male,Literate
Level,812,12,259,DISTRICT,Lohit,Urban,12928,Male,Literate
Level,814,12,260,DISTRICT,Anjaw,Rural,6073,Male,Literate
Level,815,12,260,DISTRICT,Anjaw,Urban,450,Male,Literate
Level,817,13,0,STATE,NAGALAND,Rural,484021,Male,Literate
Level,818,13,0,STATE,NAGALAND,Urban,239936,Male,Literate
Level,820,13,261,DISTRICT,Mon,Rural,53938,Male,Literate
Level,821,13,261,DISTRICT,Mon,Urban,13494,Male,Literate
Level,823,13,262,DISTRICT,Mokokchung,Rural,58307,Male,Literate
Level,824,13,262,DISTRICT,Mokokchung,Urban,25172,Male,Literate
Level,826,13,263,DISTRICT,Zunheboto,Rural,41377,Male,Literate
Level,827,13,263,DISTRICT,Zunheboto,Urban,12127,Male,Literate
Level,829,13,264,DISTRICT,Wokha,Rural,51667,Male,Literate
Level,830,13,264,DISTRICT,Wokha,Urban,15718,Male,Literate
Level,832,13,265,DISTRICT,Dimapur,Rural,68340,Male,Literate
Level,833,13,265,DISTRICT,Dimapur,Urban,81802,Male,Literate
Level,835,13,266,DISTRICT,Phek,Rural,47337,Male,Literate
Level,836,13,266,DISTRICT,Phek,Urban,10589,Male,Literate
Level,838,13,267,DISTRICT,Tuensang,Rural,48113,Male,Literate
Level,839,13,267,DISTRICT,Tuensang,Urban,15540,Male,Literate
Level,841,13,268,DISTRICT,Longleng,Rural,13016,Male,Literate
Level,842,13,268,DISTRICT,Longleng,Urban,3123,Male,Literate
Level,844,13,269,DISTRICT,Kiphire,Rural,16255,Male,Literate
Level,845,13,269,DISTRICT,Kiphire,Urban,6420,Male,Literate
Level,847,13,270,DISTRICT,Kohima,Rural,56271,Male,Literate
Level,848,13,270,DISTRICT,Kohima,Urban,50767,Male,Literate
Level,850,13,271,DISTRICT,Peren,Rural,29400,Male,Literate
Level,851,13,271,DISTRICT,Peren,Urban,5184,Male,Literate
Level,853,14,0,STATE,MANIPUR,Rural,710134,Male,Literate
Level,854,14,0,STATE,MANIPUR,Urban,329724,Male,Literate
Level,856,14,272,DISTRICT,Senapati,Rural,145129,Male,Literate
Level,857,14,272,DISTRICT,Senapati,Urban,2883,Male,Literate
Level,859,14,273,DISTRICT,Tamenglong,Rural,39729,Male,Literate
Level,860,14,273,DISTRICT,Tamenglong,Urban,7674,Male,Literate
Level,862,14,274,DISTRICT,Churachandpur,Rural,96504,Male,Literate
Level,863,14,274,DISTRICT,Churachandpur,Urban,7509,Male,Literate
Level,865,14,275,DISTRICT,Bishnupur,Rural,54031,Male,Literate
Level,866,14,275,DISTRICT,Bishnupur,Urban,33282,Male,Literate
Level,868,14,276,DISTRICT,Thoubal,Rural,94714,Male,Literate
Level,869,14,276,DISTRICT,Thoubal,Urban,57903,Male,Literate
Level,871,14,277,DISTRICT,Imphal West,Rural,74969,Male,Literate
Level,872,14,277,DISTRICT,Imphal West,Urban,131016,Male,Literate
Level,874,14,278,DISTRICT,Imphal East,Rural,100937,Male,Literate
Level,875,14,278,DISTRICT,Imphal East,Urban,72377,Male,Literate
Level,877,14,279,DISTRICT,Ukhrul,Rural,58978,Male,Literate
Level,878,14,279,DISTRICT,Ukhrul,Urban,11170,Male,Literate
Level,880,14,280,DISTRICT,Chandel,Rural,45143,Male,Literate
Level,881,14,280,DISTRICT,Chandel,Urban,5910,Male,Literate
Level,883,15,0,STATE,MIZORAM,Rural,195400,Male,Literate
Level,884,15,0,STATE,MIZORAM,Urban,243129,Male,Literate
Level,886,15,281,DISTRICT,Mamit,Rural,26732,Male,Literate
Level,887,15,281,DISTRICT,Mamit,Urban,6245,Male,Literate
Level,889,15,282,DISTRICT,Kolasib,Rural,14387,Male,Literate
Level,890,15,282,DISTRICT,Kolasib,Urban,19760,Male,Literate
Level,892,15,283,DISTRICT,Aizawl,Rural,35914,Male,Literate
Level,893,15,283,DISTRICT,Aizawl,Urban,133633,Male,Literate
Level,895,15,284,DISTRICT,Champhai,Rural,31380,Male,Literate
Level,896,15,284,DISTRICT,Champhai,Urban,20060,Male,Literate
Level,898,15,285,DISTRICT,Serchhip,Rural,13747,Male,Literate
Level,899,15,285,DISTRICT,Serchhip,Urban,13851,Male,Literate
Level,901,15,286,DISTRICT,Lunglei,Rural,34067,Male,Literate
Level,902,15,286,DISTRICT,Lunglei,Urban,30448,Male,Literate
Level,904,15,287,DISTRICT,Lawngtlai,Rural,27644,Male,Literate
Level,905,15,287,DISTRICT,Lawngtlai,Urban,8800,Male,Literate
Level,907,15,288,DISTRICT,Saiha,Rural,11529,Male,Literate
Level,908,15,288,DISTRICT,Saiha,Urban,10332,Male,Literate
Level,910,16,0,STATE,TRIPURA,Rural,1081503,Male,Literate
Level,911,16,0,STATE,TRIPURA,Urban,419866,Male,Literate
Level,913,16,289,DISTRICT,West Tripura,Rural,427581,Male,Literate
Level,914,16,289,DISTRICT,West Tripura,Urban,295417,Male,Literate
Level,916,16,290,DISTRICT,South Tripura,Rural,296820,Male,Literate
Level,917,16,290,DISTRICT,South Tripura,Urban,54262,Male,Literate
Level,919,16,291,DISTRICT,Dhalai,Rural,133640,Male,Literate
Level,920,16,291,DISTRICT,Dhalai,Urban,18003,Male,Literate
Level,922,16,292,DISTRICT,North Tripura,Rural,223462,Male,Literate
Level,923,16,292,DISTRICT,North Tripura,Urban,52184,Male,Literate
Level,925,17,0,STATE,MEGHALAYA,Rural,675636,Male,Literate
Level,926,17,0,STATE,MEGHALAYA,Urban,238243,Male,Literate
Level,928,17,293,DISTRICT,West Garo Hills,Rural,163020,Male,Literate
Level,929,17,293,DISTRICT,West Garo Hills,Urban,30418,Male,Literate
Level,931,17,294,DISTRICT,East Garo Hills,Rural,84705,Male,Literate
Level,932,17,294,DISTRICT,East Garo Hills,Urban,17808,Male,Literate
Level,934,17,295,DISTRICT,South Garo Hills,Rural,39880,Male,Literate
Level,935,17,295,DISTRICT,South Garo Hills,Urban,5123,Male,Literate
Level,937,17,296,DISTRICT,West Khasi Hills,Rural,102493,Male,Literate
Level,938,17,296,DISTRICT,West Khasi Hills,Urban,14814,Male,Literate
Level,940,17,297,DISTRICT,Ribhoi,Rural,70682,Male,Literate
Level,941,17,297,DISTRICT,Ribhoi,Urban,10295,Male,Literate
Level,943,17,298,DISTRICT,East Khasi Hills,Rural,138245,Male,Literate
Level,944,17,298,DISTRICT,East Khasi Hills,Urban,149025,Male,Literate
Level,946,17,299,DISTRICT,Jaintia Hills,Rural,76611,Male,Literate
Level,947,17,299,DISTRICT,Jaintia Hills,Urban,10760,Male,Literate
Level,949,18,0,STATE,ASSAM,Rural,8706193,Male,Literate
Level,950,18,0,STATE,ASSAM,Urban,1862446,Male,Literate
Level,952,18,300,DISTRICT,Kokrajhar,Rural,251658,Male,Literate
Level,953,18,300,DISTRICT,Kokrajhar,Urban,23562,Male,Literate
Level,955,18,301,DISTRICT,Dhubri,Rural,431395,Male,Literate
Level,956,18,301,DISTRICT,Dhubri,Urban,80156,Male,Literate
Level,958,18,302,DISTRICT,Goalpara,Rural,256085,Male,Literate
Level,959,18,302,DISTRICT,Goalpara,Urban,48217,Male,Literate
Level,961,18,303,DISTRICT,Barpeta,Rural,437702,Male,Literate
Level,962,18,303,DISTRICT,Barpeta,Urban,61336,Male,Literate
Level,964,18,304,DISTRICT,Morigaon,Rural,260603,Male,Literate
Level,965,18,304,DISTRICT,Morigaon,Urban,29095,Male,Literate
Level,967,18,305,DISTRICT,Nagaon,Rural,769517,Male,Literate
Level,968,18,305,DISTRICT,Nagaon,Urban,152333,Male,Literate
Level,970,18,306,DISTRICT,Sonitpur,Rural,546151,Male,Literate
Level,971,18,306,DISTRICT,Sonitpur,Urban,74374,Male,Literate
Level,973,18,307,DISTRICT,Lakhimpur,Rural,337806,Male,Literate
Level,974,18,307,DISTRICT,Lakhimpur,Urban,37746,Male,Literate
Level,976,18,308,DISTRICT,Dhemaji,Rural,218382,Male,Literate
Level,977,18,308,DISTRICT,Dhemaji,Urban,19379,Male,Literate
Level,979,18,309,DISTRICT,Tinsukia,Rural,339871,Male,Literate
Level,980,18,309,DISTRICT,Tinsukia,Urban,113578,Male,Literate
Level,982,18,310,DISTRICT,Dibrugarh,Rural,385122,Male,Literate
Level,983,18,310,DISTRICT,Dibrugarh,Urban,106239,Male,Literate
Level,985,18,311,DISTRICT,Sivasagar,Rural,396272,Male,Literate
Level,986,18,311,DISTRICT,Sivasagar,Urban,48495,Male,Literate
Level,988,18,312,DISTRICT,Jorhat,Rural,336698,Male,Literate
Level,989,18,312,DISTRICT,Jorhat,Urban,95637,Male,Literate
Level,991,18,313,DISTRICT,Golaghat,Rural,354039,Male,Literate
Level,992,18,313,DISTRICT,Golaghat,Urban,42436,Male,Literate
Level,994,18,314,DISTRICT,Karbi Anglong,Rural,267214,Male,Literate
Level,995,18,314,DISTRICT,Karbi Anglong,Urban,47039,Male,Literate
Level,997,18,315,DISTRICT,Dima Hasao,Rural,50658,Male,Literate
Level,998,18,315,DISTRICT,Dima Hasao,Urban,27901,Male,Literate
Level,1000,18,316,DISTRICT,Cachar,Rural,509621,Male,Literate
Level,1001,18,316,DISTRICT,Cachar,Urban,130325,Male,Literate
Level,1003,18,317,DISTRICT,Karimganj,Rural,388846,Male,Literate
Level,1004,18,317,DISTRICT,Karimganj,Urban,47096,Male,Literate
Level,1006,18,318,DISTRICT,Hailakandi,Rural,206089,Male,Literate
Level,1007,18,318,DISTRICT,Hailakandi,Urban,20747,Male,Literate
Level,1009,18,319,DISTRICT,Bongaigaon,Rural,191158,Male,Literate
Level,1010,18,319,DISTRICT,Bongaigaon,Urban,45956,Male,Literate
Level,1012,18,320,DISTRICT,Chirang,Rural,132102,Male,Literate
Level,1013,18,320,DISTRICT,Chirang,Urban,13767,Male,Literate
Level,1015,18,321,DISTRICT,Kamrup,Rural,489607,Male,Literate
Level,1016,18,321,DISTRICT,Kamrup,Urban,60612,Male,Literate
Level,1018,18,322,DISTRICT,Kamrup Metropolitan,Rural,80103,Male,Literate
Level,1019,18,322,DISTRICT,Kamrup Metropolitan,Urban,457124,Male,Literate
Level,1021,18,323,DISTRICT,Nalbari,Rural,257140,Male,Literate
Level,1022,18,323,DISTRICT,Nalbari,Urban,36044,Male,Literate
Level,1024,18,324,DISTRICT,Baksa,Rural,318180,Male,Literate
Level,1025,18,324,DISTRICT,Baksa,Urban,4434,Male,Literate
Level,1027,18,325,DISTRICT,Darrang,Rural,245311,Male,Literate
Level,1028,18,325,DISTRICT,Darrang,Urban,23355,Male,Literate
Level,1030,18,326,DISTRICT,Udalguri,Rural,248863,Male,Literate
Level,1031,18,326,DISTRICT,Udalguri,Urban,15463,Male,Literate
Level,1033,19,0,STATE,WEST BENGAL,Rural,21848197,Male,Literate
Level,1034,19,0,STATE,WEST BENGAL,Urban,11970613,Male,Literate
Level,1036,19,327,DISTRICT,Darjiling,Rural,410782,Male,Literate
Level,1037,19,327,DISTRICT,Darjiling,Urban,306891,Male,Literate
Level,1039,19,328,DISTRICT,Jalpaiguri,Rural,972356,Male,Literate
Level,1040,19,328,DISTRICT,Jalpaiguri,Urban,424266,Male,Literate
Level,1042,19,329,DISTRICT,Koch Bihar,Rural,906392,Male,Literate
Level,1043,19,329,DISTRICT,Koch Bihar,Urban,122341,Male,Literate
Level,1045,19,330,DISTRICT,Uttar Dinajpur,Rural,713641,Male,Literate
Level,1046,19,330,DISTRICT,Uttar Dinajpur,Urban,139854,Male,Literate
Level,1048,19,331,DISTRICT,Dakshin Dinajpur,Rural,495597,Male,Literate
Level,1049,19,331,DISTRICT,Dakshin Dinajpur,Urban,100877,Male,Literate
Level,1051,19,332,DISTRICT,Maldah,Rural,961409,Male,Literate
Level,1052,19,332,DISTRICT,Maldah,Urban,190610,Male,Literate
Level,1054,19,333,DISTRICT,Murshidabad,Rural,1713685,Male,Literate
Level,1055,19,333,DISTRICT,Murshidabad,Urban,463502,Male,Literate
Level,1057,19,334,DISTRICT,Birbhum,Rural,1025661,Male,Literate
Level,1058,19,334,DISTRICT,Birbhum,Urban,175820,Male,Literate
Level,1060,19,335,DISTRICT,Barddhaman,Rural,1671556,Male,Literate
Level,1061,19,335,DISTRICT,Barddhaman,Urban,1246484,Male,Literate
Level,1063,19,336,DISTRICT,Nadia,Rural,1281436,Male,Literate
Level,1064,19,336,DISTRICT,Nadia,Urban,597430,Male,Literate
Level,1066,19,337,DISTRICT,North Twenty Four Parganas,Rural,1593026,Male,Literate
Level,1067,19,337,DISTRICT,North Twenty Four Parganas,Urban,2463020,Male,Literate
Level,1069,19,338,DISTRICT,Hugli,Rural,1309767,Male,Literate
Level,1070,19,338,DISTRICT,Hugli,Urban,902010,Male,Literate
Level,1072,19,339,DISTRICT,Bankura,Rural,1174375,Male,Literate
Level,1073,19,339,DISTRICT,Bankura,Urban,124962,Male,Literate
Level,1075,19,340,DISTRICT,Puruliya,Rural,858620,Male,Literate
Level,1076,19,340,DISTRICT,Puruliya,Urban,143438,Male,Literate
Level,1078,19,341,DISTRICT,Haora,Rural,682352,Male,Literate
Level,1079,19,341,DISTRICT,Haora,Urban,1260472,Male,Literate
Level,1081,19,342,DISTRICT,Kolkata,Rural,0,Male,Literate
Level,1082,19,342,DISTRICT,Kolkata,Urban,1926915,Male,Literate
Level,1084,19,343,DISTRICT,South Twenty Four Parganas,Rural,2216852,Male,Literate
Level,1085,19,343,DISTRICT,South Twenty Four Parganas,Urban,826425,Male,Literate
Level,1087,19,344,DISTRICT,Paschim Medinipur,Rural,1967008,Male,Literate
Level,1088,19,344,DISTRICT,Paschim Medinipur,Urban,299905,Male,Literate
Level,1090,19,345,DISTRICT,Purba Medinipur,Rural,1893682,Male,Literate
Level,1091,19,345,DISTRICT,Purba Medinipur,Urban,255391,Male,Literate
Level,1093,20,0,STATE,JHARKHAND,Rural,7682731,Male,Literate
Level,1094,20,0,STATE,JHARKHAND,Urban,3199788,Male,Literate
Level,1096,20,346,DISTRICT,Garhwa,Rural,378452,Male,Literate
Level,1097,20,346,DISTRICT,Garhwa,Urban,26709,Male,Literate
Level,1099,20,347,DISTRICT,Chatra,Rural,278745,Male,Literate
Level,1100,20,347,DISTRICT,Chatra,Urban,25157,Male,Literate
Level,1102,20,348,DISTRICT,Kodarma,Rural,184511,Male,Literate
Level,1103,20,348,DISTRICT,Kodarma,Urban,54269,Male,Literate
